day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
2,31200,PINA_COLADAS,14888,79,,,,,14891,79,,,,,14889.5,-10553
2,31300,PINA_COLADAS,14884,24,14883,60,,,14886,24,14887,60,,,14885,-9384.5
2,31400,PINA_COLADAS,14883,96,,,,,14886,96,,,,,14884.5,-9268.5
2,31500,PINA_COLADAS,14885,100,,,,,14888,100,,,,,14886.5,-9735.5
2,31600,PINA_COLADAS,14882,88,,,,,14885,88,,,,,14883.5,-9019
2,31700,PINA_COLADAS,14882,89,,,,,14885,89,,,,,14883.5,-8856
2,31800,PINA_COLADAS,14885,30,14884,100,,,14887,100,,,,,14886,-9460.5
2,31900,PINA_COLADAS,14886,102,,,,,14889,102,,,,,14887.5,-9999
2,32000,PINA_COLADAS,14884,104,,,,,14885,27,14887,104,,,14884.5,-9432.5
2,32100,PINA_COLADAS,14881,38,14880,74,,,14883,38,14884,74,,,14882,-8495.5
2,32200,PINA_COLADAS,14882,23,14881,70,,,14884,23,14885,70,,,14883,-8810.5
2,32300,PINA_COLADAS,14882,69,14881,51,,,14884,37,14885,51,,,14883,-8762
2,32400,PINA_COLADAS,14882,38,14881,76,,,14884,76,,,,,14883,-8593.5
2,32500,PINA_COLADAS,14880,80,,,,,14883,80,,,,,14881.5,-8418
2,32600,PINA_COLADAS,14882,110,,,,,14885,110,,,,,14883.5,-8884
2,32700,PINA_COLADAS,14885,27,14884,62,,,14887,27,14888,62,,,14886,-9646
2,32800,PINA_COLADAS,14882,111,,,,,14885,111,,,,,14883.5,-8931
2,32900,PINA_COLADAS,14883,38,14882,61,,,14885,38,14886,61,,,14884,-9097
2,33000,PINA_COLADAS,14882,100,,,,,14885,100,,,,,14883.5,-8906.5
2,33100,PINA_COLADAS,14883,30,14882,65,,,14885,30,14886,65,,,14884,-9056.5
2,33200,PINA_COLADAS,14883,24,14882,91,,,14885,91,,,,,14884,-8872.5
2,33300,PINA_COLADAS,14886,23,14885,104,,,14888,104,,,,,14887,-9740.5
2,33400,PINA_COLADAS,14884,85,,,,,14887,22,14888,63,,,14885.5,-9606.5
2,33500,PINA_COLADAS,14889,84,,,,,14892,84,,,,,14890.5,-10877.5
2,33600,PINA_COLADAS,14891,20,14890,73,,,14893,20,14894,73,,,14892,-11337
2,33700,PINA_COLADAS,14889,23,14888,52,,,14891,23,14892,52,,,14890,-10756.5
2,33800,PINA_COLADAS,14890,97,,,,,14893,97,,,,,14891.5,-11235.5
2,33900,PINA_COLADAS,14890,87,,,,,14893,30,14894,57,,,14891.5,-11306
2,34000,PINA_COLADAS,14890,33,14889,53,,,14892,33,14893,53,,,14891,-11027.5
2,34100,PINA_COLADAS,14888,96,,,,,14891,96,,,,,14889.5,-10656.5
2,34200,PINA_COLADAS,14888,25,14887,60,,,14890,25,14891,60,,,14889,-10477.5
2,34300,PINA_COLADAS,14888,98,,,,,14891,98,,,,,14889.5,-10602.5
2,34400,PINA_COLADAS,14890,30,14889,88,,,14892,88,,,,,14891,-10852.5
2,34500,PINA_COLADAS,14890,109,,,,,14893,109,,,,,14891.5,-11249
2,34600,PINA_COLADAS,14888,21,14887,58,,,14890,21,14891,58,,,14889,-10503
2,34700,PINA_COLADAS,14887,77,,,,,14890,77,,,,,14888.5,-10328.5
2,34800,PINA_COLADAS,14890,29,14889,88,,,14892,88,,,,,14891,-10969.5
2,34900,PINA_COLADAS,14892,30,14891,81,,,14894,81,,,,,14893,-11435.5
2,35000,PINA_COLADAS,14888,104,,,,,14891,104,,,,,14889.5,-10699.5
2,35100,PINA_COLADAS,14889,91,,,,,14892,91,,,,,14890.5,-10983.5
2,35200,PINA_COLADAS,14892,88,,,,,14895,88,,,,,14893.5,-11775
2,35300,PINA_COLADAS,14889,93,,,,,14892,93,,,,,14890.5,-10975
2,35400,PINA_COLADAS,14886,80,,,,,14889,30,14890,50,,,14887.5,-10174
2,35500,PINA_COLADAS,14887,75,,,,,14890,75,,,,,14888.5,-10259
2,35600,PINA_COLADAS,14890,24,14889,69,,,14892,24,14893,69,,,14891,-11041.5
2,35700,PINA_COLADAS,14887,85,,,,,14890,85,,,,,14888.5,-10271.5
2,35800,PINA_COLADAS,14890,102,,,,,14893,28,14894,74,,,14891.5,-11288.5
2,35900,PINA_COLADAS,14894,89,,,,,14897,89,,,,,14895.5,-12336.5
2,36000,PINA_COLADAS,14898,21,14897,60,,,14901,81,,,,,14899.5,-13354
2,36100,PINA_COLADAS,14897,111,,,,,14900,111,,,,,14898.5,-13202
2,36200,PINA_COLADAS,14896,104,,,,,14899,29,14900,75,,,14897.5,-12981.5
2,36300,PINA_COLADAS,14891,83,,,,,14894,83,,,,,14892.5,-11543.5
2,36400,PINA_COLADAS,14889,96,,,,,14892,96,,,,,14890.5,-10889.5
2,36500,PINA_COLADAS,14893,39,14892,53,,,14896,92,,,,,14894.5,-11954.5
2,36600,PINA_COLADAS,14892,85,,,,,14895,85,,,,,14893.5,-11832
2,36700,PINA_COLADAS,14891,94,,,,,14894,94,,,,,14892.5,-11466
2,36800,PINA_COLADAS,14890,32,14889,62,,,14892,32,14893,62,,,14891,-11073.5
2,36900,PINA_COLADAS,14893,100,,,,,14896,100,,,,,14894.5,-12037
2,37000,PINA_COLADAS,14894,108,,,,,14897,108,,,,,14895.5,-12398
2,37100,PINA_COLADAS,14893,81,,,,,14896,81,,,,,14894.5,-12030
2,37200,PINA_COLADAS,14891,86,,,,,14894,86,,,,,14892.5,-11430.5
2,37300,PINA_COLADAS,14889,85,,,,,14892,85,,,,,14890.5,-10913.5
2,37400,PINA_COLADAS,14889,83,,,,,14892,83,,,,,14890.5,-10896
2,37500,PINA_COLADAS,14890,99,,,,,14893,99,,,,,14891.5,-11252.5
2,37600,PINA_COLADAS,14888,3,14887,71,,,14890,30,14891,71,,,14889,-10467.5
2,37700,PINA_COLADAS,14889,32,14888,60,,,14890,22,14892,92,,,14889.5,-10811.5
2,37800,PINA_COLADAS,14892,74,,,,,14895,74,,,,,14893.5,-11760
2,37900,PINA_COLADAS,14893,79,,,,,14896,79,,,,,14894.5,-11962.5
2,38000,PINA_COLADAS,14895,29,14894,56,,,14897,29,14898,56,,,14896,-12481.5
2,38100,PINA_COLADAS,14893,102,,,,,14896,102,,,,,14894.5,-12002
2,38200,PINA_COLADAS,14893,77,,,,,14894,26,14896,77,,,14893.5,-12124.5
2,38300,PINA_COLADAS,14893,84,,,,,14896,84,,,,,14894.5,-12104
2,38400,PINA_COLADAS,14891,86,,,,,14894,86,,,,,14892.5,-11493
2,38500,PINA_COLADAS,14890,104,,,,,14893,104,,,,,14891.5,-11213
2,38600,PINA_COLADAS,14890,93,,,,,14893,93,,,,,14891.5,-11185.5
2,38700,PINA_COLADAS,14888,87,,,,,14891,87,,,,,14889.5,-10668
2,38800,PINA_COLADAS,14885,105,,,,,14888,105,,,,,14886.5,-9761
2,38900,PINA_COLADAS,14889,31,14888,59,,,14891,31,14892,59,,,14890,-10780.5
2,39000,PINA_COLADAS,14888,91,,,,,14891,91,,,,,14889.5,-10552
2,39100,PINA_COLADAS,14886,89,,,,,14889,89,,,,,14887.5,-10051
2,39200,PINA_COLADAS,14883,100,,,,,14886,100,,,,,14884.5,-9131.5
2,39300,PINA_COLADAS,14884,90,,,,,14887,90,,,,,14885.5,-9572
2,39400,PINA_COLADAS,14883,105,,,,,14886,36,14887,69,,,14884.5,-9312
2,39500,PINA_COLADAS,14884,98,,,,,14887,98,,,,,14885.5,-9512.5
2,39600,PINA_COLADAS,14885,84,,,,,14888,84,,,,,14886.5,-9771
2,39700,PINA_COLADAS,14887,28,14886,74,,,14890,102,,,,,14888.5,-10238
2,39800,PINA_COLADAS,14887,66,14886,68,,,14889,31,14890,68,,,14888,-10177
2,39900,PINA_COLADAS,14882,86,,,,,14885,86,,,,,14883.5,-8872
2,40000,PINA_COLADAS,14879,32,14878,54,,,14881,32,14882,54,,,14880,-7943.5
2,40100,PINA_COLADAS,14880,90,,,,,14881,32,14883,90,,,14880.5,-8353.5
2,40200,PINA_COLADAS,14880,91,,,,,14883,91,,,,,14881.5,-8366.5
2,40300,PINA_COLADAS,14878,38,14877,65,,,14880,38,14881,65,,,14879,-7678.5
2,40400,PINA_COLADAS,14878,37,14877,63,,,14880,37,14881,63,,,14879,-7687.5
2,40500,PINA_COLADAS,14879,94,,,,,14882,94,,,,,14880.5,-7996.5
2,40600,PINA_COLADAS,14877,36,14876,70,,,14879,36,14880,70,,,14878,-7368
2,40700,PINA_COLADAS,14875,98,,,,,14878,98,,,,,14876.5,-7000
2,40800,PINA_COLADAS,14877,109,,,,,14880,109,,,,,14878.5,-7477.5
2,40900,PINA_COLADAS,14873,34,14872,57,,,14875,34,14876,57,,,14874,-6247
2,41000,PINA_COLADAS,14874,36,14873,51,,,14876,36,14877,51,,,14875,-6539
2,41100,PINA_COLADAS,14878,104,,,,,14881,104,,,,,14879.5,-7766.5
2,41200,PINA_COLADAS,14879,76,,,,,14882,76,,,,,14880.5,-8153
2,41300,PINA_COLADAS,14881,94,,,,,14884,24,14885,70,,,14882.5,-8748.5
2,41400,PINA_COLADAS,14879,85,,,,,14882,85,,,,,14880.5,-8160.5
2,41500,PINA_COLADAS,14881,31,14880,71,,,14883,31,14884,71,,,14882,-8534
2,41600,PINA_COLADAS,14883,23,14882,52,,,14885,23,14886,52,,,14884,-9046
2,41700,PINA_COLADAS,14883,39,14882,27,14881,64,14884,27,14885,64,,,14883.5,-8818
2,41800,PINA_COLADAS,14882,90,,,,,14885,90,,,,,14883.5,-8977
2,41900,PINA_COLADAS,14880,102,,,,,14883,102,,,,,14881.5,-8404
2,42000,PINA_COLADAS,14883,36,14882,65,,,14885,36,14886,65,,,14884,-9060.5
2,42100,PINA_COLADAS,14883,98,,,,,14886,98,,,,,14884.5,-9235
2,42200,PINA_COLADAS,14885,25,14884,65,,,14887,25,14888,65,,,14886,-9654
2,42300,PINA_COLADAS,14885,95,,,,,14888,95,,,,,14886.5,-9789.5
2,42400,PINA_COLADAS,14886,97,,,,,14889,97,,,,,14887.5,-10008.5
2,42500,PINA_COLADAS,14888,79,,,,,14889,22,14891,79,,,14888.5,-10628.5
2,42600,PINA_COLADAS,14887,91,,,,,14890,91,,,,,14888.5,-10259.5
2,42700,PINA_COLADAS,14888,100,,,,,14891,100,,,,,14889.5,-10657.5
2,42800,PINA_COLADAS,14885,94,,,,,14888,94,,,,,14886.5,-9847.5
2,42900,PINA_COLADAS,14885,30,14884,59,,,14887,30,14888,59,,,14886,-9630
2,43000,PINA_COLADAS,14883,84,,,,,14886,84,,,,,14884.5,-9205.5
2,43100,PINA_COLADAS,14881,92,,,,,14884,92,,,,,14882.5,-8573.5
2,43200,PINA_COLADAS,14878,78,,,,,14881,78,,,,,14879.5,-7813
2,43300,PINA_COLADAS,14873,35,14872,74,,,14875,74,,,,,14874,-6148
2,43400,PINA_COLADAS,14873,20,14872,52,,,14875,20,14876,52,,,14874,-6249.5
2,43500,PINA_COLADAS,14870,87,,,,,14873,87,,,,,14871.5,-5544.5
2,43600,PINA_COLADAS,14872,103,,,,,14875,103,,,,,14873.5,-6132
2,43700,PINA_COLADAS,14875,34,14874,64,,,14877,34,14878,64,,,14876,-6800
2,43800,PINA_COLADAS,14877,30,14876,67,,,14880,97,,,,,14878.5,-7408.5
2,43900,PINA_COLADAS,14877,80,,,,,14880,80,,,,,14878.5,-7434.5
2,44000,PINA_COLADAS,14879,94,,,,,14882,94,,,,,14880.5,-8090
2,44100,PINA_COLADAS,14886,32,14885,74,,,14888,32,14889,74,,,14887,-9896.5
2,44200,PINA_COLADAS,14886,24,14885,68,,,14889,92,,,,,14887.5,-9970
2,44300,PINA_COLADAS,14884,54,14883,70,,,14886,28,14887,70,,,14885,-9353.5
2,44400,PINA_COLADAS,14883,99,,,,,14886,99,,,,,14884.5,-9229.5
2,44500,PINA_COLADAS,14883,92,,,,,14884,38,14886,25,14887,67,14883.5,-9309.5
2,44600,PINA_COLADAS,14884,98,,,,,14887,98,,,,,14885.5,-9563.5
2,44700,PINA_COLADAS,14888,34,14887,59,,,14891,93,,,,,14889.5,-10522.5
2,44800,PINA_COLADAS,14887,81,,,,,14890,81,,,,,14888.5,-10308.5
2,44900,PINA_COLADAS,14886,90,,,,,14889,90,,,,,14887.5,-10119
2,45000,PINA_COLADAS,14888,23,14887,50,,,14891,73,,,,,14889.5,-10541
2,45100,PINA_COLADAS,14889,106,,,,,14892,106,,,,,14890.5,-10984.5
2,45200,PINA_COLADAS,14889,74,,,,,14892,20,14893,54,,,14890.5,-11019.5
2,45300,PINA_COLADAS,14886,28,14885,83,,,14888,83,,,,,14887,-9740
2,45400,PINA_COLADAS,14890,96,,,,,14893,96,,,,,14891.5,-11250
2,45500,PINA_COLADAS,14892,31,14891,70,,,14894,31,14895,70,,,14893,-11598.5
2,45600,PINA_COLADAS,14892,97,,,,,14895,97,,,,,14893.5,-11674
2,45700,PINA_COLADAS,14895,28,14894,68,,,14897,28,14898,68,,,14896,-12455
2,45800,PINA_COLADAS,14895,97,,,,,14898,97,,,,,14896.5,-12620
2,45900,PINA_COLADAS,14893,100,,,,,14896,100,,,,,14894.5,-12012.5
2,46000,PINA_COLADAS,14896,93,,,,,14899,93,,,,,14897.5,-12911.5
2,46100,PINA_COLADAS,14899,24,14898,106,,,14901,106,,,,,14900,-13387
2,46200,PINA_COLADAS,14894,93,,,,,14897,93,,,,,14895.5,-12242
2,46300,PINA_COLADAS,14893,98,,,,,14896,98,,,,,14894.5,-12004.5
2,46400,PINA_COLADAS,14893,103,,,,,14896,103,,,,,14894.5,-11987.5
2,46500,PINA_COLADAS,14894,37,14893,65,,,14897,102,,,,,14895.5,-12237
2,46600,PINA_COLADAS,14896,25,14895,82,,,14898,21,14899,61,,,14897,-12715
2,46700,PINA_COLADAS,14895,93,,,,,14898,93,,,,,14896.5,-12677.5
2,46800,PINA_COLADAS,14894,76,,,,,14897,24,14898,52,,,14895.5,-12420.5
2,46900,PINA_COLADAS,14895,87,,,,,14898,87,,,,,14896.5,-12692.5
2,47000,PINA_COLADAS,14893,88,,,,,14896,88,,,,,14894.5,-12078
2,47100,PINA_COLADAS,14892,85,,,,,14895,85,,,,,14893.5,-11703
2,47200,PINA_COLADAS,14893,93,,,,,14896,93,,,,,14894.5,-11989
2,47300,PINA_COLADAS,14891,81,,,,,14892,34,14894,81,,,14891.5,-11421.5
2,47400,PINA_COLADAS,14893,106,,,,,14896,106,,,,,14894.5,-11995
2,47500,PINA_COLADAS,14887,74,,,,,14890,21,14891,53,,,14888.5,-10448
2,47600,PINA_COLADAS,14886,99,,,,,14889,99,,,,,14887.5,-9985.5
2,47700,PINA_COLADAS,14886,77,,,,,14889,26,14890,51,,,14887.5,-10162.5
2,47800,PINA_COLADAS,14885,74,,,,,14888,74,,,,,14886.5,-9719.5
2,47900,PINA_COLADAS,14886,22,14885,26,14884,69,14887,26,14888,69,,,14886.5,-9657
2,48000,PINA_COLADAS,14883,38,14882,61,,,14885,38,14886,61,,,14884,-9045.5
2,48100,PINA_COLADAS,14883,73,,,,,14886,73,,,,,14884.5,-9287
2,48200,PINA_COLADAS,14885,98,,,,,14888,98,,,,,14886.5,-9778.5
2,48300,PINA_COLADAS,14885,90,,,,,14888,90,,,,,14886.5,-9706.5
2,48400,PINA_COLADAS,14887,75,,,,,14888,38,14890,24,14891,51,14887.5,-10455
2,48500,PINA_COLADAS,14889,24,14888,52,,,14891,24,14892,52,,,14890,-10790.5
2,48600,PINA_COLADAS,14890,36,14889,60,,,14892,36,14893,60,,,14891,-11057.5
2,48700,PINA_COLADAS,14886,83,,,,,14889,83,,,,,14887.5,-9994.5
2,48800,PINA_COLADAS,14886,25,14885,74,,,14888,25,14889,74,,,14887,-9933
2,48900,PINA_COLADAS,14889,33,14888,55,,,14891,33,14892,55,,,14890,-10773
2,49000,PINA_COLADAS,14890,33,14889,51,,,14893,84,,,,,14891.5,-11104.5
2,49100,PINA_COLADAS,14893,98,,,,,14896,98,,,,,14894.5,-12066
2,49200,PINA_COLADAS,14894,107,,,,,14895,25,14897,107,,,14894.5,-12354.5
2,49300,PINA_COLADAS,14895,96,,,,,14898,23,14899,73,,,14896.5,-12713
2,49400,PINA_COLADAS,14896,93,,,,,14899,93,,,,,14897.5,-12873.5
2,49500,PINA_COLADAS,14897,26,14896,107,,,14899,107,,,,,14898,-12911
2,49600,PINA_COLADAS,14897,76,,,,,14900,23,14901,53,,,14898.5,-13282
2,49700,PINA_COLADAS,14895,29,14894,54,,,14897,29,14898,54,,,14896,-12466.5
2,49800,PINA_COLADAS,14898,23,14897,60,,,14900,23,14901,60,,,14899,-13294.5
2,49900,PINA_COLADAS,14896,99,,,,,14899,99,,,,,14897.5,-12949.5
2,50000,PINA_COLADAS,14898,88,,,,,14901,88,,,,,14899.5,-13454
2,50100,PINA_COLADAS,14903,83,,,,,14906,83,,,,,14904.5,-14875
2,50200,PINA_COLADAS,14902,88,,,,,14905,88,,,,,14903.5,-14550
2,50300,PINA_COLADAS,14899,96,,,,,14900,27,14902,96,,,14899.5,-13763.5
2,50400,PINA_COLADAS,14895,89,,,,,14898,39,14899,50,,,14896.5,-12715
2,50500,PINA_COLADAS,14895,90,,,,,14898,90,,,,,14896.5,-12661
2,50600,PINA_COLADAS,14892,82,,,,,14895,82,,,,,14893.5,-11742
2,50700,PINA_COLADAS,14889,93,,,,,14892,93,,,,,14890.5,-10827.5
2,50800,PINA_COLADAS,14887,100,,,,,14890,100,,,,,14888.5,-10358.5
2,50900,PINA_COLADAS,14888,37,14887,62,,,14891,99,,,,,14889.5,-10538.5
2,51000,PINA_COLADAS,14887,103,,,,,14890,103,,,,,14888.5,-10365.5
2,51100,PINA_COLADAS,14887,9,14886,35,14885,70,14888,35,14889,70,,,14887.5,-9946
2,51200,PINA_COLADAS,14885,86,,,,,14888,86,,,,,14886.5,-9780
2,51300,PINA_COLADAS,14886,27,14885,52,,,14889,79,,,,,14887.5,-9969.5
2,51400,PINA_COLADAS,14885,90,,,,,14886,34,14888,90,,,14885.5,-9867
2,51500,PINA_COLADAS,14883,81,,,,,14886,81,,,,,14884.5,-9224
2,51600,PINA_COLADAS,14887,103,,,,,14890,103,,,,,14888.5,-10308.5
2,51700,PINA_COLADAS,14888,92,,,,,14889,22,14891,92,,,14888.5,-10636
2,51800,PINA_COLADAS,14885,99,,,,,14888,99,,,,,14886.5,-9790.5
2,51900,PINA_COLADAS,14887,89,,,,,14890,89,,,,,14888.5,-10317.5
2,52000,PINA_COLADAS,14892,39,14891,52,,,14895,91,,,,,14893.5,-11652
2,52100,PINA_COLADAS,14894,96,,,,,14897,96,,,,,14895.5,-12363.5
2,52200,PINA_COLADAS,14897,91,,,,,14900,91,,,,,14898.5,-13093
2,52300,PINA_COLADAS,14894,81,,,,,14897,81,,,,,14895.5,-12296.5
2,52400,PINA_COLADAS,14891,90,,,,,14894,90,,,,,14892.5,-11422.5
2,52500,PINA_COLADAS,14890,108,,,,,14893,108,,,,,14891.5,-11245
2,52600,PINA_COLADAS,14886,27,14885,71,,,14888,27,14889,71,,,14887,-9915.5
2,52700,PINA_COLADAS,14884,105,,,,,14887,105,,,,,14885.5,-9489
2,52800,PINA_COLADAS,14885,40,14884,74,,,14887,74,,,,,14886,-9494.5
2,52900,PINA_COLADAS,14880,111,,,,,14883,111,,,,,14881.5,-8387.5
2,53000,PINA_COLADAS,14879,27,14878,69,,,14881,27,14882,69,,,14880,-7922
2,53100,PINA_COLADAS,14879,92,,,,,14880,25,14882,39,14883,53,14879.5,-8190.5
2,53200,PINA_COLADAS,14878,81,,,,,14881,81,,,,,14879.5,-7741
2,53300,PINA_COLADAS,14876,98,,,,,14879,98,,,,,14877.5,-7255
2,53400,PINA_COLADAS,14879,30,14878,51,,,14882,81,,,,,14880.5,-7978.5
2,53500,PINA_COLADAS,14879,37,14878,64,,,14881,37,14882,64,,,14880,-7952.5
2,53600,PINA_COLADAS,14878,86,,,,,14881,86,,,,,14879.5,-7741
2,53700,PINA_COLADAS,14881,109,,,,,14884,109,,,,,14882.5,-8704.5
2,53800,PINA_COLADAS,14878,103,,,,,14881,35,14882,68,,,14879.5,-7908.5
2,53900,PINA_COLADAS,14879,21,14878,57,,,14882,78,,,,,14880.5,-7991
2,54000,PINA_COLADAS,14876,37,14875,68,,,14878,37,14879,68,,,14877,-7068
2,54100,PINA_COLADAS,14875,26,14874,66,,,14877,26,14878,66,,,14876,-6836.5
2,54200,PINA_COLADAS,14871,37,14870,64,,,14874,101,,,,,14872.5,-5708
2,54300,PINA_COLADAS,14873,92,,,,,14876,92,,,,,14874.5,-6467.5
2,54400,PINA_COLADAS,14874,31,14873,61,,,14876,31,14877,61,,,14875,-6510
2,54500,PINA_COLADAS,14875,35,14874,65,,,14878,100,,,,,14876.5,-6855.5
2,54600,PINA_COLADAS,14878,26,14877,62,,,14880,26,14881,62,,,14879,-7662
2,54700,PINA_COLADAS,14878,88,,,,,14881,88,,,,,14879.5,-7716
2,54800,PINA_COLADAS,14879,108,,,,,14882,108,,,,,14880.5,-8073.5
2,54900,PINA_COLADAS,14878,90,,,,,14881,90,,,,,14879.5,-7767
2,55000,PINA_COLADAS,14875,82,,,,,14878,82,,,,,14876.5,-6909.5
2,55100,PINA_COLADAS,14872,96,,,,,14875,37,14876,59,,,14873.5,-6201
2,55200,PINA_COLADAS,14871,92,,,,,14874,92,,,,,14872.5,-5901
2,55300,PINA_COLADAS,14874,7,14873,56,,,14876,20,14877,56,,,14875,-6542
2,55400,PINA_COLADAS,14874,38,14873,68,,,14876,38,14877,68,,,14875,-6526.5
2,55500,PINA_COLADAS,14873,34,14872,50,,,14875,34,14876,50,,,14874,-6220
2,55600,PINA_COLADAS,14875,82,,,,,14878,82,,,,,14876.5,-6965.5
2,55700,PINA_COLADAS,14874,38,14873,60,,,14876,38,14877,60,,,14875,-6498
2,55800,PINA_COLADAS,14873,102,,,,,14876,29,14877,73,,,14874.5,-6495.5
2,55900,PINA_COLADAS,14874,103,,,,,14877,103,,,,,14875.5,-6618
2,56000,PINA_COLADAS,14872,87,,,,,14875,87,,,,,14873.5,-6022.5
2,56100,PINA_COLADAS,14873,79,,,,,14876,79,,,,,14874.5,-6335
2,56200,PINA_COLADAS,14870,91,,,,,14873,91,,,,,14871.5,-5577
2,56300,PINA_COLADAS,14868,91,,,,,14871,91,,,,,14869.5,-4999
2,56400,PINA_COLADAS,14868,86,,,,,14871,86,,,,,14869.5,-4903
2,56500,PINA_COLADAS,14865,95,,,,,14868,95,,,,,14866.5,-4041
2,56600,PINA_COLADAS,14863,93,,,,,14864,9,14866,24,14867,69,14863.5,-3646
2,56700,PINA_COLADAS,14862,20,14861,57,,,14864,20,14865,57,,,14863,-3142.5
2,56800,PINA_COLADAS,14860,83,,,,,14863,83,,,,,14861.5,-2792.5
2,56900,PINA_COLADAS,14857,97,,,,,14860,97,,,,,14858.5,-1854.5
2,57000,PINA_COLADAS,14855,101,,,,,14858,101,,,,,14856.5,-1364
2,57100,PINA_COLADAS,14855,40,14854,56,,,14857,40,14858,56,,,14856,-1170.5
2,57200,PINA_COLADAS,14856,37,14855,74,,,14858,37,14859,74,,,14857,-1407
2,57300,PINA_COLADAS,14856,30,14855,55,,,14858,30,14859,55,,,14857,-1414.5
2,57400,PINA_COLADAS,14855,77,,,,,14858,77,,,,,14856.5,-1254
2,57500,PINA_COLADAS,14857,87,,,,,14860,87,,,,,14858.5,-1932.5
2,57600,PINA_COLADAS,14857,32,14856,68,,,14859,32,14860,68,,,14858,-1722
2,57700,PINA_COLADAS,14856,25,14855,51,,,14858,25,14859,51,,,14857,-1409
2,57800,PINA_COLADAS,14855,89,,,,,14858,89,,,,,14856.5,-1329
2,57900,PINA_COLADAS,14854,92,,,,,14857,92,,,,,14855.5,-1058.5
2,58000,PINA_COLADAS,14849,90,,,,,14852,90,,,,,14850.5,417
2,58100,PINA_COLADAS,14850,25,14849,74,,,14852,25,14853,74,,,14851,254.5
2,58200,PINA_COLADAS,14850,99,,,,,14853,40,14854,59,,,14851.5,28.5
2,58300,PINA_COLADAS,14848,91,,,,,14851,91,,,,,14849.5,652
2,58400,PINA_COLADAS,14847,93,,,,,14848,25,14850,93,,,14847.5,981
2,58500,PINA_COLADAS,14850,93,,,,,14853,93,,,,,14851.5,41.5
2,58600,PINA_COLADAS,14851,36,14850,63,,,14853,36,14854,63,,,14852,-15.5
2,58700,PINA_COLADAS,14851,36,14850,69,,,14853,36,14854,69,,,14852,5.5
2,58800,PINA_COLADAS,14842,37,14841,59,,,14844,37,14845,59,,,14843,2533.5
2,58900,PINA_COLADAS,14844,100,,,,,14847,100,,,,,14845.5,1880.5
2,59000,PINA_COLADAS,14845,104,,,,,14848,104,,,,,14846.5,1507.5
2,59100,PINA_COLADAS,14844,83,,,,,14847,83,,,,,14845.5,1906
2,59200,PINA_COLADAS,14846,21,14845,102,,,14848,102,,,,,14847,1621.5
2,59300,PINA_COLADAS,14847,94,,,,,14850,94,,,,,14848.5,1029.5
2,59400,PINA_COLADAS,14844,26,14843,73,,,14846,26,14847,73,,,14845,1987
2,59500,PINA_COLADAS,14841,81,,,,,14844,26,14845,55,,,14842.5,2565.5
2,59600,PINA_COLADAS,14841,78,,,,,14844,85,,,,,14842.5,2710
2,59700,PINA_COLADAS,14843,108,,,,,14846,108,,,,,14844.5,2048
2,59800,PINA_COLADAS,14841,91,,,,,14844,22,14845,69,,,14842.5,2575.5
2,59900,PINA_COLADAS,14840,78,,,,,14843,78,,,,,14841.5,3037
2,60000,PINA_COLADAS,14836,88,,,,,14839,36,14840,52,,,14837.5,3992
2,60100,PINA_COLADAS,14836,21,14835,69,,,14839,90,,,,,14837.5,4178
2,60200,PINA_COLADAS,14837,33,14836,72,,,14839,33,14840,72,,,14838,3930.5
2,60300,PINA_COLADAS,14839,86,,,,,14842,86,,,,,14840.5,3170.5
2,60400,PINA_COLADAS,14837,21,14836,65,,,14839,33,14840,65,,,14838,3931
2,60500,PINA_COLADAS,14832,95,,,,,14835,95,,,,,14833.5,5288.5
2,60600,PINA_COLADAS,14831,96,,,,,14834,96,,,,,14832.5,5572
2,60700,PINA_COLADAS,14831,95,,,,,14834,95,,,,,14832.5,5473.5
2,60800,PINA_COLADAS,14834,80,,,,,14837,80,,,,,14835.5,4734.5
2,60900,PINA_COLADAS,14835,107,,,,,14838,36,14839,71,,,14836.5,4263.5
2,61000,PINA_COLADAS,14838,109,,,,,14841,109,,,,,14839.5,3462
2,61100,PINA_COLADAS,14838,93,,,,,14841,93,,,,,14839.5,3597
2,61200,PINA_COLADAS,14837,73,,,,,14840,73,,,,,14838.5,3765.5
2,61300,PINA_COLADAS,14836,84,,,,,14839,84,,,,,14837.5,4125.5
2,61400,PINA_COLADAS,14835,78,,,,,14838,78,,,,,14836.5,4358
2,61500,PINA_COLADAS,14833,78,,,,,14836,78,,,,,14834.5,4950.5
2,61600,PINA_COLADAS,14835,21,14834,73,,,14838,94,,,,,14836.5,4476.5
2,61700,PINA_COLADAS,14836,79,,,,,14839,79,,,,,14837.5,4079.5
2,61800,PINA_COLADAS,14837,85,,,,,14840,85,,,,,14838.5,3821
2,61900,PINA_COLADAS,14839,6,14838,64,,,14841,36,14842,64,,,14840,3395.5
2,62000,PINA_COLADAS,14837,100,,,,,14840,100,,,,,14838.5,3787
2,62100,PINA_COLADAS,14836,96,,,,,14839,96,,,,,14837.5,4041
2,62200,PINA_COLADAS,14835,31,14834,66,,,14837,31,14838,66,,,14836,4494.5
2,62300,PINA_COLADAS,14836,78,,,,,14839,78,,,,,14837.5,4101.5
